Cod_Proyecto|NombreProyecto|Institucion|Representante|CargoRepresentante|Direccion|Ciudad|IdPais|Tlf1Proyecto|FaxProyecto|Fax1Proyecto|Fax2Proyecto|PaginaWebProyecto|EmailProyecto|ApartadoProyecto|TelexProyecto|Cod_InstitucionEjecutora|NombreInstitucion|RepresentanteInstitucion|CargoRepresentanteInst|DireccionInstitucion|CiudadInstitucion|PaisInstitucion|Telefono1|Telefono2|Fax1|Fax2|Email|PaginaWeb|ApartadoAereo|TelexInstitucion|NombreProfesional|Profesion|DireccionProfesional|CiudadProfesional|PaisProfesional|Tlf1Profesional|Tlf2Profesional|Fax1Profesional|Fax2Profesional|EmailProfesional|PaginaWebProfesional|ApartadoProfesional|TelexProfesional|Construccion|Materiales|SistConstruc|ElemConstruc|ProcConstruc|ProdConstruc|AguaPotable|AguaServidas|Basura|DispExcretas|BioEnerRenov|Saneamiento|EnergiasAlternas|RedesSistemas|SistemasInformacionC|RedesDistAgua|SistemasInformacionA|Eolica|Solar|Fotovoltaica|Biogas|Biodisel|Biocombustibles|Hidraulica|Geotermica|Biomasa|SistemasInformacionE|Id
EC149IIP03T01|SISTEMA DE ABASTECIMIENTO DE AGUA, NACIONALIDAD SECOYA : DISEÑO DE BOMBAS CASERAS PARA LA EXTRACCIÓN DE AGUA EN POZOS SOMEROS|MIDUVI -MINISTERIO DE DESARROLLO URBANO Y VIVIENDA|Ing. Walter Solís Valarezo|Ministro|Av. 10 de agosto 2270 y Luis Cordero (Sexto piso) |Quito|5|(02) 2 238 - 060 |(02) 2 552-019 |(02) 2 566-785 ||http://www.miduvi.gov.ec/|despacho@miduvi.gov.ec|||149|MIDUVI -MINISTERIO DE DESARROLLO URBANO Y VIVIENDA|Ing. Walter Solís Valarezo|Ministro|Av. 10 de agosto 2270 y Luis Cordero (Sexto piso) |Quito|Ecuador|(02) 2 238 - 060 |(02) 2 552-019 |(02) 2 566-785 ||despacho@miduvi.gov.ec|http://www.miduvi.gov.ec/|||Walter Solís Valarezo|Ingeniero|Av. 10 de agosto 2270 y Luis Cordero (Sexto piso) |Quito|Ecuador|(02) 2 238 - 060 |(02) 2 552-019 |(02) 2 566-785 ||despacho@miduvi.gov.ec|http://www.miduvi.gov.ec/|||False|False|True|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1169
EC184IIP01T01|PREVENCION DE LA CONTAMINACION EN LA PLANTA DE RECICLAJE DE PAPEL DEL ECUADOR|OIKOS- CORPORACION DE GESTION TECNOLOGICA Y CIENTIFICA SOBRE EL AMBIENTE|Marco Encalada|Director|Luxemburgo # 172 y Holanda. Casilla 17-16-1017|Quito|5|593-2-242524|593-2-461595|593 2 461212||http://www.p2pays.org/ref/20/19252.pdf|oikos@uio.satnet.net|Casilla 17-16-1017||184|CORPORACION DE GESTION TECNOLOGICA Y CIENTIFICA SOBRE EL AMBIENTE|Marco Encalada|Director|Luxemburgo # 172 y Holanda. |Quito|Ecuador|593-2-242524|593-2-461595|593-2- 461212||oikos@uio.satnet.net|http://www.p2pays.org/ref/20/19252.pdf|Casilla 17-16-1017||Marco Encalada||Luxemburgo # 172 y Holanda. |Quito|Ecuador|593-2-242524|593-2-461595|593-2- 461212||oikos@uio.satnet.net|http://www.p2pays.org/ref/20/19252.pdf|Casilla 17-16-1017||False|False|False|False|False|False|False|False|False|True|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|932
EC218IIP01T01|MUJERES, COMUNIDADES Y PLANTACIONES|LA AGENCIA CATALANA DE COOPERACION AL DESENVOLUPAMENT - Movimiento Mundial por los Bosques|Ivonne Ramos y Nathalia Bonilla|||Quito|5|93 567 64 00||93 567 64 07||http://www.gencat.cat/cooperacioexterior/cooperacio/index.htm||||218|LA AGENCIA CATALANA DE COOPERACION AL DESENVOLUPAMENT|Sr.   Andreu Felip i Ventura|Director|Via Laietana, 14. 08003 Barcelona|Barcelona|España|93 567 64 00||93 567 64 07|||http://www.gencat.cat/cooperacioexterior/cooperacio/index.htm|||Ricardo Carrere||Maldonado 1858, Montevideo||Uruguay|+598 2 413 2989,||+598 2 410 0985||wrm@wrm.org.uy|http://www.wrm.org.uy|||False|False|False|False|False|True|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1171
EC220IIP01T01|UN CASO DE IMPUNIDAD AMBIENTAL|SUECA SKANSKA ||||Quito|5|+1 678 460 2627||||http://www.skanska.com||||220|UN CASO DE IMPUNIDAD AMBIENTAL|Tony Destefano||||Estados Unidos de Norteamerica|+1 678 460 2627|||||http://www.skanska.com|||Alexandra Almeida|Periodista|Acción ecológica|Quito|Ecuador|||||||||False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|934
EC248IIP01T01|BAÑO PÚBLICO EN EMBARCADERO A HOTEL NAPO  WILDLIFE|CONSEJO DE DESARRROLLO DE LAS NACIONALIDADES Y PUEBLOS DEL ECUADOR - CODENPE|Juan Vargas|Representante| García Moreno N5-48 entre Chile y Mejia |Quito|5|2581319||2581361 ||http://www.codenpe.gov.ec/|pueblos@codenpe.gov.ec|||248|CONSEJO DE DESARRROLLO DE LAS NACIONALIDADES Y PUEBLOS DEL ECUADOR - CODENPE|Juan Vargas|Representante|García Moreno N5-48 entre Chile y Mejia |Quito|Ecuador|2581319||2581361 ||pueblos@codenpe.gov.ec|http://www.codenpe.gov.ec/|||Individuo de la comunidad Shuar||García Moreno  N5-48 entre Chile y Mejia |Quito|Ecuador|2581319||2581361 ||pueblos@codenpe.gov.ec|http://www.codenpe.gov.ec/|||False|False|False|False|False|False|False|True|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1173
EC248IIP02T01|BAÑOS VIVIENDAS DE COMUNIDAD, ACHUAR|CONSEJO DE DESARRROLLO DE LAS NACIONALIDADES Y PUEBLOS DEL ECUADOR - CODENPE|||Garcia Moreno N5-48 entre Chile y Mejia |Quito|5|(593) 02 2581319 |(593) - 2581600 |||http://www.codenpe.gov.ec/|pueblos@codenpe.gov.ec|||248|CONSEJO DE DESARRROLLO DE LAS NACIONALIDADES Y PUEBLOS DEL ECUADOR - CODENPE|||Garcia Moreno N5-48 entre Chile y Mejia |Quito|Ecuador|(593) 02 2581319 ||||pueblos@codenpe.gov.ec|http://www.codenpe.gov.ec/|||Individuo de la comunidad  ACHUAR||Garcia Moreno N5-48 entre Chile y Mejia|Quito|Ecuador|(593) 02 2581319||||pueblos@codenpe.gov.ec|http://www.codenpe.gov.ec/|||False|False|False|False|False|False|False|True|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|936
EC248IIP04T01|PROYECTO DE CONSTRUCCIÓN DE AGUA POTABLE PARA LA COMUNIDAD DE TSUNKTNISA |CODENPE-CONSEJO DE DESARROLLO DE PUEBLOS DEL ECUADOR|Ángel Medina Lozano|Ejecutivo Nacional|García Moreno N 5-48 (1150) y Chile|Quito|5|(593) 02 2581319||(593) 02 2581361 || www.codenpe.gov.ec  |pueblos@codenpe.gov.ec|||248|CODEMPE-CONSEJO DE DESARROLLO DE PUEBLOS DEL ECUADOR|Ángel Medina Lozano|Ejecutivo Nacional|García Moreno N 5-48 (1150) y Chile|Quito|Ecuador|(593) 02 2581319||||pueblos@codenpe.gov.ec| www.codenpe.gov.ec |||Ángel Medina Lozano||García Moreno N 5-48 (1150) y Chile|Quito|Ecuador|(593) 02 2581319||(593) 02 2581361 ||pueblos@codenpe.gov.ec| www.codenpe.gov.ec |||False|False|False|False|False|True|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|938
EC250IIP01T01|PROYECTOS CON LETRINAS SANITARIAS CON ARRASTRE DE AGUA DE LA FEDERACION INTERNACIONAL  DE SOCIEDADES DE LA CRUZ ROJA -EL PROGRAMA AMAZONICO EN  ECUADOR.|ORGANIZACION INTERNACIONAL PARA LAS MIGRACIONES - OIM| William Lacy Swing |Director General|Av. El Parque y Alonso de Torres. Edificio Galerías del Bosque, 2do piso |Quito|5|+593 02 225 39 48||||http://www.iom.int||Apartado Postal 17  17-1658||250|ORGANIZACION INTERNACIONAL PARA LAS MIGRACIONES - OIM| William Lacy Swing |Director General|Av. El Parque y Alonso de Torres. Edificio Galerías del Bosque, 2do piso |Quito|Ecuador|+593 02 225 39 48|||||http://www.iom.int|Apartado Postal 17  17-1658|| William Lacy Swing ||Av. El Parque y Alonso de Torres. Edificio Galerías del Bosque, 2do piso |Quito|Ecuador|+593 02 225 39 48|||||http://www.iom.int|Apartado Postal 17  17-1658||False|False|False|False|False|True|False|True|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1177
EC251IIP01T01|SANEAMIENTO INTEGRAL PARA LA COMUNIDAD DE YUVIENTSA|FUNDACION INDIO-HILFE |Domingo Peas|Coordinador región amazónica|Calle Gonzales Suarez y Cacique Nayapi esquina|Puyo / Pastaza|5|00593-3-288 68 86||00593-3-288 58 88||http://www.indiohilfe.de|indiohilfe@yahoo.com|||251|FUNDACION INDIO-HILFE |Domingo Peas|Coordinador región amazónica|Calle Gonzales Suarez y Cacique Nayapi esquina|Puyo / Pastaza|Ecuador|00593-3-288 68 86||00593-3-288 58 88||indiohilfe@yahoo.com|http://www.indiohilfe.de|||Domingo Peas|Ingeniero|Calle Gonzales Suarez y Cacique Nayapi esquina|Puyo / Pastaza|Ecuador|00593-3-288 68 86||00593-3-288 58 88||indiohilfe@yahoo.com|http://www.indiohilfe.de|||False|False|False|False|False|False|False|True|True|True|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|940
EC254IIP01T00|LETRINIZACIÓN FAMILIAR PARA ALGUNAS COMUNIDADES DEL SECTOR RURAL/2008|Municipio de Nangaritza |Lic.  Servio Quezada Romero|Alcalde||Nangaritza |5|(593-2) 246-9796 |(593-2) 227-4949| ||http://www.ame.gov.ec/|webmaster@ame.gov.ec|||254|Municipio de Nangaritza |Lic. |Alcalde|Agustín Guerrero E5-24 y José María Ayora|Nangaritza||(593-2) 246-9796 |(593-2) 227-4949|||webmaster@ame.gov.ec|http://www.ame.gov.ec/||| Servio Quezada Romero||Agustín Guerrero E5-24 y José María Ayora|Nangaritza|Ecuador|(593-2) 246-9796 |(593-2) 227-4949|||webmaster@ame.gov.ec|http://www.ame.gov.ec/|||False|False|False|False|False|True|False|True|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1179
EC256IIP01T01|CONSTRUCCIÓN DE LETRINAS SANITARIAS EN LOS BARRIOS SANTA ROSA Y SANTA CECILIA DE LA CIUDAD DE PAQUISHA|MUNICIPIO DE PAQUISHA|Prof. José Bolívar Jaramillo|Alcalde|Centro del Cantón | Paquisha|5|04 2526 969 ||04 2526 969 ||http://www.municipiopaquisha.gov.ec |info@municipiopaquisha.gov.ec |||256|MUNICIPIO DE PAQUISHA|Prof. José Bolívar Jaramillo|Alcalde|Centro del Cantón |Paquisha|Ecuador|04 2526 969 ||04 2526 969 ||info@municipiopaquisha.gov.ec |http://www.municipiopaquisha.gov.ec |||José Bolívar Jaramillo|Profesor|Centro del Cantón |Paquisha|Ecuador|04 2526 969 ||04 2526 969 ||info@municipiopaquisha.gov.ec |http://www.municipiopaquisha.gov.ec |||False|False|True|False|False|False|False|True|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1181
EC310IIP01T01|PANTANOS NUEVOS ARTIFICIALES PARA LA EMPRESA ALEODUCTO DE CRUDOS PESADOS (OCP)| NEW ENGLAND Waste Systems|William Chapalbay|Ingeniero|Vicente Cárdenas E5-26 n y Japón |Quito|5|(011) 593 22 440 022 |(011) 593 94 217 601 |||http://newsusa.web.officelive.com/default.aspx|newsec@interactive.net.ec |||310| NEW ENGLAND Waste Systems|William Chapalbay|Ingeniero|Vicente Cárdenas E5-26 n y Japón Edf. FED. Estefi Ofc 2N Estefi Ofc 2N |Quito|Ecuador|(011) 593 22 440 022 |(011) 593 94 217 601 |||newsec@interactive.net.ec |http://newsusa.web.officelive.com/default.aspx|||William Chapalbay|Ingeniero|Vicente Cárdenas E5-26 n y Japón |Quito|Ecuador| 593- 22 440 022 |593- 94 217 601|||newsec@interactive.net.ec |http://newsusa.web.officelive.com/default.aspx|||False|False|False|False|False|False|False|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|944
EC311IIIP01T00|Energía Fotovoltaica para el desarrollo de las comunidades indígenas de la Ribera Baja del río Aguarico.|FEDETA- FUNDACION ECUATORIANA DE TECNOLOGIA  APROPIADA|Mario Brito|Director Ejecutivo|Prov. Sucumbíos : Comunidades de Sábalo: Yanallpa, Seguaya y Tangay.|Quito|5|(593-2) 2234-014, 2526-501||||http://fedeta.org|energia@fedeta.org|Apartado Postal: 17-03-233||311|FEDETA -FUNDACION ECUATORIANA DE TECNOLOGIA  APROPIADA|Mario Brito|Director Ejecutivo|Av. 12 de Octubre y Veintimilla Edificio El Girón, Torre E, Ofic. 701 Apartado Postal: 17-03-233|Quito|Ecuador|(+593) 2 2526-501|(+593) 2 2234-014|(+593) 2 2526-501||energia@fedeta.org||Apartado Postal: 17-03-233||Mario Brito|Ingeniero|Av. 12 de Octubre y Veintimilla Edificio El Girón, Torre E, Ofic. 701 |Quito|Ecuador|(+593) 2 2526-501|(+593) 2 2234-014|(+593) 2 2526-501||energia@fedeta.org|http://fedeta.org|Apartado Postal: 17-03-233||False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|False|False|False|False|False|False|False|1183
EC311IIIP03T00|Suministro, Instalación, puesta en operación e implementación de un programa de sostenibilidad para sistemas de generación de energía solar fotovoltaica para comunidades ubicadas en la Ribera del río Aguarico y del río San Miguel.|FEDETA - FUNDACION ECUATORIANA DE TECNOLOGIA  APROPIADA|Mario Brito|Director Ejecutivo|Av. 12 de Octubre y Veintimilla,Edificio El Girón, Torre E, Ofic. 701|Quito|5|(+593) 2 2526-501|(+593) 2 2234-014|(+593) 2 2526-501||http://fedeta.org/|energia@fedeta.org|Apartado Postal: 17-03-233||311|FEDETA  - FUNDACION ECUATORIANA DE TECNOLOGIA  APROPIADA|Mario Brito|Director Ejecutivo|Av. 12 de Octubre y Veintimilla,Edificio El Girón, Torre E, Ofic. 701|Quito||(+593) 2 2526-501||(+593) 2 2526-501||energia@fedeta.org|http://fedeta.org/|Apartado Postal: 17-03-233||Mario Brito|Ingeniero|Av. 12 de Octubre y Veintimilla,Edificio El Girón, Torre E, Ofic. 701|Quito|Ecuador|(+593) 2 2526-501|(+593) 2 2234-014|(+593) 2 2526-501||energia@fedeta.org|http://fedeta.org/|Apartado Postal: 17-03-233||False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|False|False|False|False|False|False|False|1185
EC313IIIP01T01|EURO-SOLAR, Programa de Energía Renovable para el Desarrollo del Ecuador|MINISTERIO DE ELECTRICIDAD Y ENERGIA RENOVABLE |Renato Oña Pólit|Resp. del programa|Edificio Correos del Ecuador. Av. Eloy Alfaro y 9 de Octubre. 6to piso|Quito|5|(593-2) 3976-000||||www.mer.gov.ec|info@mer.gov.ec |||313|EURO-SOLAR, Programa de Energía Renovable para el Desarrollo del Ecuador|Ing.  Alecksey Mosquera|Ministro|Edificio Correos del Ecuador. Av. Eloy Alfaro y 9 de Octubre. 6to piso|Quito|Ecuador|593-2-2509866|593-2 3976-000|||info@mer.gov.ec |www.mer.gov.ec||| Alecksey Mosquera|Ingeniero|Edificio Correos del Ecuador. Av. Eloy Alfaro y 9 de Octubre. 6to piso|Quito|Ecuador|593-2-2509866|593-2 3976-000|||info@mer.gov.ec |www.mer.gov.ec|||False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|True|False|False|False|False|False|False|False|False|948
EC314IIIP01T00|INSTALACION DE ENERGIA FOTOVOLTAICA EN LA COMUNIDAD SHUAR DE UWINTS |FUNDACION NATURA|Adolfo Brinkmann|Presidente|Elia Liut N45-10 y Telégrafo Primero||5|(593-7) 2702-867|(593-2) 3317-457|(593-2) 2272-863||http://www.fnatura.org|natura@fnatura.org.ec|||314|FUNDACION NATURA|Adolfo Brinkmann|Presidente|Elia Liut N45-10 y Telégrafo Primero|Quito|Ecuador|(593-2) 3317-457||(593-2) 2272-863||natura@fnatura.org.ec|http://www.fnatura.org|||Patricia Peñaherrera|Tecnica|Elia Liut N45-10 y Telégrafo Primero|Uwints (comunidad Shuar)|Ecuador|(593-2) 3317-457||(593-2) 2272-863||patricia2000_ec@yahoo.com|http://www.fnatura.org|||False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|False|False|False|False|False|False|False|1187
EC314IIIP02T00|INSTALACION DE PANELES SOLARES UNIFAMILIARES EN LA COMUNIDAD DE YUSIMIN|FUNDACION NATURA|Adolfo Brinkmann|Presidente|Elia Liut N45-10 y Telégrafo Primero|Quito|5|(593-7) 2702-867|(593-2) 3317-457|(593-2) 2272-863||http://www.fnatura.org|natura@fnatura.org.ec|||314|FUNDACION NATURA|Adolfo Brinkmann|Presidente|Elia Liut N45-10 y Telégrafo Primero|Quito|Ecuador|(593-2) 3317-457||(593-2) 2272-863||natura@fnatura.org.ec|natura@fnatura.org.ec|||Patricia Peñaherrera|Técnica|Elia Liut N45-10 y Telégrafo Primero|Quito|Ecuador|(593-7) 2702-867||(593-2) 2272-863||natura@fnatura.org.ec|http://www.fnatura.org|||False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|True|False|False|False|False|False|False|False|False|950
EC316IIIP01T00|ELECTRIFICACION RURAL FOTOVOLTAICA POR EL GOBIERNO  PROVINCIAL DE MORONA SANTIAGO|GOBIERNO PROVINCIAL DE MORONA SANTIAGO|Hugo Reibán |Tecnico|Prov. Morona Santiago, Cantón Taisha, Parroquia Tutinentza|Quito|5|(593-7) 2700-116|(593-7) 702-492|||http://www.moronasantiago.gov.ec|hugorq@yahoo.com.|||316|GOBIERNO PROVINCIAL DE MORONA SANTIAGO|Hugo Reibán |Tecnico|Calle 24 de Masyo y Bolivar|Quito|Ecuador|(07) 2 700 116|(07) 2 700 430|||hugorq@yahoo.com.|http://www.moronasantiago.gov.ec|||Hugo Reibán |Tecnico|Calle 24 de Masyo y Bolivar|Quito|Ecuador|(07) 2 700 116|(07) 2 700 430|||hugorq@yahoo.com.|http://www.moronasantiago.gov.ec|||False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|False|False|False|False|False|False|False|1189
GU004IVP00dT00|Regional Workshop of The Unesco Associated Schools Programme Network, World Heritage In Young Hands and The Global School Initiative Feeding Minds, Fighting Hunger|UNESCO|Ms. Claudia Valle|National Coordinator of the ASPnet|7, place de Fontenoy 75352 París 07 SP |SANTO DOMINGO|10|33 (0)1 45 68 10 00||33 (0)1 45 67 16 90 ||www.unesco.org |bpi@unesco.org||270602|004|UNESCO|Ms. Claudia Valle|National Coordinator of the ASPnet|7, place de Fontenoy 75352 París 07 SP |PARIS|FRANCIA|33 (0)1 45 68 10 00 ||33 (0)1 45 67 16 90||bpi@unesco.org|www.unesco.org ||270602|Ms. Claudia Valle|National Coordinator of the ASPnet|7, place de Fontenoy 75352 París 07 SP |PARIS|FRANCIA|33 (0)1 45 68 10 00 ||33 (0)1 45 67 16 90 ||bpi@unesco.org|www.unesco.org ||270602|False|False|False|False|False|False|False|False|False|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|True|954
GU303IIIP01T01|REPORT: On the Multi-Stakeholder Workshop in Guyana. RURAL ELECTRIFICATION|GEA-GUYANA ENERGY AGENCY|Mr. William Andries|CHAIRMAN|295 Quamina Street South Cummingsburg, Georgetown|Georgetown|8|(592)-226-0394|(592)-226-6993 / 3719|(592)-226-5227|(592)-225-5694|www.sdnp.org.gy/gea|ecgea@sdnp.org.gy / gnea@guyana.net.gy|P.O. Box 903 ||303|GEA-GUYANA ENERGY AGENCY|Mr. William Andries|CHAIRMAN|295 Quamina Street South Cummingsburg, Georgetown|Georgetown|GUYANA|(592)-226-0394|(592)-226-6993 / 3719|(592)-226-5227|(592)-225-5694|ecgea@sdnp.org.gy / gnea@guyana.net.gy|www.sdnp.org.gy/gea|P.O. Box 903 ||Mr. William Andries|CHAIRMAN|295 Quamina Street South Cummingsburg, Georgetown|Georgetown|GUYANA|(592)-226-0394|(592)-226-6993 / 3719|(592)-226-5227|(592)-225-5694|ecgea@sdnp.org.gy / gnea@guyana.net.gy|www.sdnp.org.gy/gea|P.O. Box 903 ||False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|True|True|False|False|False|True|False|False|True|1193
GU312III-IVP00aT00|World Renewable Energy Congress VIII BOOK OF ABSTRACTS|NREL -The National Renewable Energy Laboratory|||1617 Cole Boulevard, Golden, Colorado|DENVER|11|||||www.nrel.gov||||312|NREL -The National Renewable Energy Laboratory|||1617 Cole Boulevard, Golden, Colorado|DENVER|U.S.A||||||www.nrel.gov|||||1617 Cole Boulevard, Golden, Colorado|DENVER|U.S.A||||||www.nrel.gov|||False|False|False|False|False|False|False|False|False|False|True|False|True|True|False|False|False|False|True|True|False|False|True|True|True|False|True|956
ML003II-IVP00hT00|DIAGNISTICO DE LA CAPACITACION EN SALUD AMBIENTAL EN AMERICA LATINA Y EL CARIBE|CEPIS-CENTRO PANAMERICANO DE INGENIERIA SANITARIAS Y CIENCIAS AMBIENTALES Y OPS_ORGANIZACION PANAMERICANA DE LA SALUD |RAFAEL AMADOR RODEZNO|CONSULTOR EXTERNO|525 Twenty-third Street, N.W.|Washington|13|(202) 974-3000 ||(202) 974-3663||||||003 y 056|CEPIS-CENTRO PANAMERICANO DE INGENIERIA SANITARIAS Y CIENCIAS AMBIENTALES Y OPS_ORGANIZACION PANAMERICANA DE LA SALUD |RAFAEL AMADOR RODEZNO|CONSULTOR EXTERNO|525 Twenty-third Street, N.W., Washington, D.C. 20037, United States of America|Washington|USA|(202) 974-3000 ||(202) 974-3663||||||RAFAEL AMADOR RODEZNO|CONSULTOR EXTERNO|525 Twenty-third Street, N.W., Washington, D.C. 20037, United States of America|Washington|USA|(202) 974-3000 |(202) 974-3663|||||||False|False|False|False|False|False|True|True|True|False|False|True|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|1195
ML057IIP03T01|EMBUDO RECOLECTOR DE AGUAS LLUVIAS|PNUD - Programa de Naciones Unidas para el Desarrollo; Ministerio de Desarrollo|Ing. Juan Manuel BERNAL|Coordinador Oficina de Planeación y Agua Potable|Parque Central Bavaria, Carrera 13A, #28-38, Piso 2, Ofic. 223|Santa Fe de Bogotá, D.C., (Departamento de Cundinamarca)|2|57-1/ 336.83.98|57-1/ 336. 84.46|57-1/ 612.11.43|||jbernal@sias.60v.co|||057|PNUD - Programa de Naciones Unidas para el Desarrollo; Ministerio de Desarrollo|Ing. Juan Manuel BERNAL|Coordinador Oficina de Planeación y Agua Potable|Parque Central Bavaria, Carrera 13A, #28-38, Piso 2, Ofic. 223|Santa Fé de Bogotá, D.C., (Departamento de Cundinamarca)|Colombia|57-1/ 336.83.98|57-1/ 336.84.46|57-1/ 612.11.43||jbernal@sias.60v.co|||| Juan Manuel BERNAL|Ingeniero|Parque Central Bavaria, Carrera 13A, #28-38, Piso 2, Ofic. 223|Bogotá|Colombia|57-1/ 336.83.98|57-1/ 336.84.46|57-1/ 612.11.43||jbernal@sias.60v.co||||False|False|False|False|False|True|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1197
ORG187IIP01T00|LA GOBERNABILIDAD DE LA GESTION DEL AGUA EN EL ECUADOR |GLOBAL  WATER PARTNERSHIP|Fabiola Tábora Merlo|Secretaria Ejecutiva|Apartado Postal: 4252 Tegucigalpa, M.D.C.c/o Fundación Vida.Colonia Rubén Darío, Avenida Las MinitasCasa 322, Frente a Fundación BANHCAFÉ|Tegucigalpa|1|(504) 232-0052|(504) 232-0052|||http://www.gwpcentroamerica.org|ftabora@gwpcentroamerica.org| 4252 Tegucigalpa, M.D.C.  Honduras||187|GLOBAL  WATER PARTNERSHIP|Fabiola Tábora Merlo|Secretaria Ejecutiva| Fundación Vida.  Colonia Rubén Darío, Avenida Las Minitas  Casa 322, Frente a Fundación BANHCAFÉ  Tegucigalpa, Honduras       Apartado Postal: 4252 Tegucigalpa, M.D.C. Honduras Dirección: c/o Fundación Vida Colonia Rubén Darío, Avenida Las Minitas Casa 322, Frente a Fundación BANHCAFÉ  |Tegucigalpa|Honduras|(504) 232-0052||(504) 232-0052||ftabora@gwpcentroamerica.org|| 4252 Tegucigalpa, M.D.C.  Honduras||Fabiola Tábora Merlo|Consultora de ambiente|Fundación Vida.  Colonia Rubén Darío, Avenida Las Minitas  Casa 322, Frente a Fundación BANHCAFÉ  Tegucigalpa, Honduras  |Tegucigalpa|Honduras|(504) 232-0052||(504) 232-0052||ftabora@gwpcentroamerica.org|| 4252 Tegucigalpa, M.D.C.  Honduras||False|False|False|False|False|False|False|False|False|False|False|True|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|960
PE003IIP03T01|TECNOLOGIAS APROPIADAS PARA EL TRATAMIENTO Y USO DE LAS AGUAS RESIDUALES: LA EXPERIENCIA PERUANA|CEPIS-CENTRO PANAMERICANO  DE INGENIERIA SANITARIA Y CIENCIAS DEL AMBIENTE |Julio Moscoso Cavallini|Ingeniero|Los Pinos 251, Urb. Camacho La Molina, Lima 12|Lima|6|(51-1) 319 - 5700||(51-1) 437- 3603||http://www.cepis.ops-oms.org|cepis@paho.org| 4337||003|CEPIS|Mauricio Pardón|Director|Los Pinos 251, Urb. Camacho La Molina, Lima 12  |Lima|Perú|(51-1) 319 - 5700||(51-1) 437- 3603||cepis@paho.org|http://www.cepis.ops-oms.org| 4337||Julio Moscoso Cavallini|INGENIERO|Los Pinos 251, Urb. Camacho La Molina, Lima 12  |LIMA|PERU|(51-1) 319 - 5700||(51-1) 437- 3603||cepis@paho.org|http://www.cepis.ops-oms.org|||False|False|False|False|False|True|False|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|962
PE003IIP07T00|IMPLEMENTACION DE PROGRAMAS DE AGUA Y SANEAMIENTO RURAL CRITERIOS PARA LA ELABORACIÓN DE SYLLABUS DE CERTIFICACIÓN DE PROFESIONALES Y TÉCNICOS SEGÚN REGIONES NATURALES INFORME FINAL|CEPIS-CENTRO PANAMERICANO DE INGENIERIA SANITARIAS Y CIENCIAS AMBIENTALES|Dr. Mauricio Pardón|DIRECTOR|Los Pinos 251, Urb. Camacho La Molina, Lima 12|LIMA|6|(51-1) 319 - 5700||(51-1) 437- 3603||http://www.bvsde.ops-oms.org|cepis@paho.org|||003|CEPIS-CENTRO PANAMERICANO DE INGENIERIA SANITARIAS Y CIENCIAS AMBIENTALES|Dr. Mauricio Pardón|DIRECTOR|Los Pinos 251, Urb. Camacho La Molina, Lima 12|LIMA|PERU|(51-1) 319 - 5700||(51-1) 437- 3603||cepis@paho.org|http://www.bvsde.ops-oms.org|||Dr. Mauricio Pardón|Médico|Los Pinos 251, Urb. Camacho La Molina, Lima 12|Lima |Perú|(51-1) 319 - 5700||(51-1) 437- 3603||cepis@paho.org|http://www.bvsde.ops-oms.org|||False|False|False|False|False|False|True|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1201
